transaction_id,customer_id,timestamp,amount,merchant,category,location_lat,location_lon,card_present,is_fraud,fraud_score,status
TX-103494,CUST-10844,2026-06-10T02:15:39.658683,28.9,BestBuy,Retail,37.67681,-122.32796,1,0,0.2321,Approved
TX-103495,CUST-10922,2026-03-31T10:10:37.658683,7.93,Amazon,Retail,37.85837,-122.35082,1,0,0.0751,Approved
TX-103496,CUST-10067,2026-04-05T00:31:41.658683,79.36,StateFarm,Utilities,37.72156,-122.58859,0,0,0.0034,Approved
TX-103497,CUST-10022,2026-04-10T07:29:43.658683,228.62,Uber,Travel,37.85572,-122.36957,0,0,0.031,Approved
TX-103498,CUST-10589,2026-04-28T19:56:37.658683,38.89,Dominos,Food,37.66652,-122.50714,1,0,0.0973,Approved
TX-103499,CUST-10291,2026-05-31T05:00:27.658683,107.44,Marriott,Travel,37.74511,-122.25637,0,0,0.0508,Approved
TX-103500,CUST-10717,2026-04-14T15:18:23.658683,24.94,UberEats,Food,37.94167,-122.35886,0,0,0.0359,Approved
TX-103501,CUST-10654,2026-06-24T14:10:36.658683,102.07,StateFarm,Utilities,37.91631,-122.40975,0,0,0.007,Approved
TX-103502,CUST-10352,2026-06-11T14:41:31.658683,82.94,PG&E,Utilities,37.77084,-122.43459,0,0,0.0228,Approved
TX-103503,CUST-10825,2026-06-24T15:33:31.658683,181.77,StateFarm,Utilities,37.68511,-122.38415,0,0,0.0627,Approved
TX-103504,CUST-10137,2026-05-10T10:31:21.658683,36.03,Dominos,Food,37.70934,-122.33811,1,0,0.0975,Approved
TX-103505,CUST-10607,2026-05-31T21:46:15.658683,26.36,Steam,Entertainment,37.76639,-122.45973,1,0,0.0499,Approved
TX-103506,CUST-10658,2026-04-24T14:35:22.658683,92.65,Netflix,Entertainment,37.84627,-122.46905,1,0,0.0129,Approved
TX-103507,CUST-10651,2026-06-04T19:35:55.658683,34.55,Dominos,Food,37.67387,-122.48457,1,0,0.051,Approved
TX-103508,CUST-10677,2026-05-20T15:02:26.658683,49.0,Netflix,Entertainment,37.70691,-122.42981,1,0,0.0792,Approved
TX-103509,CUST-10891,2026-05-23T21:08:20.658683,3.61,Amazon,Retail,37.88216,-122.49591,1,0,0.0508,Approved
TX-103510,CUST-10592,2026-05-02T19:06:17.658683,19.22,Starbucks,Food,37.75957,-122.32318,1,0,0.0349,Approved
TX-103511,CUST-10618,2026-06-24T06:35:13.658683,135.72,Delta Air Lines,Travel,37.64899,-122.52687,0,0,0.0342,Approved
TX-103512,CUST-10372,2026-05-21T02:35:16.658683,471.69,Expedia,Travel,37.70372,-122.52937,0,0,0.1729,Approved
TX-103513,CUST-10694,2026-04-29T23:32:53.658683,44.45,Coinbase,Financial,37.91337,-122.4068,0,0,0.0223,Approved
TX-103514,CUST-10209,2026-04-01T09:32:11.658683,204.43,Verizon,Utilities,37.68916,-122.46078,0,0,0.0414,Approved
TX-103515,CUST-10667,2026-05-23T08:17:14.658683,71.5,Walmart,Retail,37.81513,-122.48591,1,0,0.054,Approved
TX-103516,CUST-10802,2026-06-18T04:01:21.658683,34.13,UberEats,Food,37.808,-122.38559,1,0,0.1624,Approved
TX-103517,CUST-10535,2026-06-12T01:50:25.658683,14.18,Amazon,Retail,37.77881,-122.29435,1,0,0.216,Approved
TX-103518,CUST-10080,2026-06-09T13:18:01.658683,3.84,Target,Retail,37.70758,-122.52163,1,0,0.0636,Approved
TX-103519,CUST-10466,2026-05-01T21:19:16.658683,7.92,Amazon,Retail,37.88041,-122.26637,1,0,0.0722,Approved
TX-103520,CUST-10653,2026-05-03T08:03:35.658683,565.84,Uber,Travel,37.81805,-122.4522,0,0,0.3714,Approved
TX-103521,CUST-10894,2026-04-08T14:16:03.658683,17.83,Spotify,Entertainment,37.8463,-122.52254,1,0,0.0769,Approved
TX-103522,CUST-10620,2026-06-06T16:39:44.658683,38.91,UberEats,Food,37.63263,-122.50569,1,0,0.0242,Approved
TX-103523,CUST-10618,2026-05-13T23:55:01.658683,88.16,StateFarm,Utilities,37.64831,-122.50868,0,0,0.0589,Approved
TX-103524,CUST-10445,2026-05-03T17:19:04.658683,122.39,PG&E,Utilities,37.90142,-122.45349,0,0,0.0268,Approved
TX-103525,CUST-10887,2026-05-18T22:05:33.658683,33.73,Subway,Food,37.92646,-122.29811,0,0,0.0569,Approved
TX-103526,CUST-10539,2026-06-07T01:10:49.658683,92.37,Walmart,Retail,37.83725,-122.52533,1,0,0.1816,Approved
TX-103527,CUST-10740,2026-05-12T17:43:16.658683,44.76,McDonalds,Food,37.64104,-122.39062,1,0,0.0958,Approved
TX-103528,CUST-10369,2026-04-14T17:13:13.658683,35.96,McDonalds,Food,37.8603,-122.54145,1,0,0.0071,Approved
TX-103529,CUST-10681,2026-06-14T07:44:50.658683,16.48,Target,Retail,37.91657,-122.4493,0,0,0.0423,Approved
TX-103530,CUST-10097,2026-05-01T00:00:30.658683,210.35,StateFarm,Utilities,37.79272,-122.43303,0,0,0.0786,Approved
TX-103531,CUST-10175,2026-04-25T20:18:56.658683,508.2,Marriott,Travel,37.79584,-122.46735,0,0,0.3522,Approved
TX-103532,CUST-10937,2026-04-01T10:45:54.658683,11.87,Ticketmaster,Entertainment,37.71565,-122.53256,1,0,0.0942,Approved
TX-103533,CUST-10232,2026-06-19T21:16:36.658683,18.24,Starbucks,Food,37.74825,-122.4767,1,0,0.0216,Approved
TX-103534,CUST-10507,2026-05-24T00:58:26.658683,165.11,StateFarm,Utilities,37.65062,-122.3783,0,0,0.0828,Approved
TX-103535,CUST-10171,2026-04-23T20:03:48.658683,5.47,Ticketmaster,Entertainment,37.72661,-122.50325,1,0,0.0179,Approved
TX-103536,CUST-10932,2026-05-12T03:52:13.658683,31.73,Subway,Food,37.86479,-122.33886,1,0,0.226,Approved
TX-103537,CUST-10211,2026-06-18T09:31:35.658683,8.88,McDonalds,Food,37.8018,-122.53118,1,0,0.0861,Approved
TX-103538,CUST-10306,2026-04-21T23:01:25.658683,30.02,HomeDepot,Retail,37.9198,-122.43097,1,0,0.066,Approved
TX-103539,CUST-10323,2026-06-08T17:41:21.658683,3.62,Brokerage,Financial,37.76247,-122.40404,0,0,0.0669,Approved
TX-103540,CUST-10566,2026-06-04T13:04:59.658683,7.91,HomeDepot,Retail,37.81377,-122.43081,1,0,0.0844,Approved
TX-103541,CUST-10461,2026-05-30T14:40:59.658683,138.94,PG&E,Utilities,37.6762,-122.41585,0,0,0.032,Approved
TX-103542,CUST-10112,2026-04-29T21:54:33.658683,237.54,PG&E,Utilities,37.71248,-122.42453,0,0,0.009,Approved
TX-103543,CUST-10544,2026-03-28T19:28:39.658683,514.34,Uber,Travel,37.88612,-122.3051,0,0,0.3373,Approved
TX-103544,CUST-10439,2026-05-26T02:16:34.658683,52.0,Chase Transfer,Financial,37.71655,-122.52857,0,0,0.1876,Approved
TX-103545,CUST-10009,2026-04-01T06:33:00.658683,6.21,ATM Cash Out,Financial,37.80187,-122.29711,0,0,0.0769,Approved
TX-103546,CUST-10001,2026-05-29T11:22:48.658683,4.16,Coinbase,Financial,37.86479,-122.35218,0,0,0.0461,Approved
TX-103547,CUST-10429,2026-05-01T04:37:04.658683,167.59,StateFarm,Utilities,37.64067,-122.5532,0,0,0.1977,Approved
TX-103548,CUST-10997,2026-04-28T17:55:06.658683,1229.95,Delta Air Lines,Travel,62.40719,-72.59276,1,1,1.0,Declined
TX-103549,CUST-10304,2026-06-08T20:01:59.658683,177.29,StateFarm,Utilities,37.80713,-122.27442,0,0,0.0864,Approved
TX-103550,CUST-10857,2026-06-15T20:35:31.658683,42.72,BestBuy,Retail,37.85005,-122.54735,0,0,0.0835,Approved
TX-103551,CUST-10012,2026-04-11T23:37:19.658683,5.69,Target,Retail,37.82604,-122.45624,1,0,0.0635,Approved
TX-103552,CUST-10852,2026-04-15T14:57:01.658683,155.72,Expedia,Travel,37.83754,-122.45014,0,0,0.0868,Approved
TX-103553,CUST-10490,2026-05-07T21:34:46.658683,19.61,Amazon,Retail,37.70527,-122.39822,1,0,0.087,Approved
TX-103554,CUST-10059,2026-04-22T02:36:32.658683,5.89,Amazon,Retail,37.68827,-122.47153,1,0,0.2181,Approved
TX-103555,CUST-10453,2026-04-06T01:28:00.658683,42.2,McDonalds,Food,37.83002,-122.30902,0,0,0.1887,Approved
TX-103556,CUST-10049,2026-05-25T18:27:48.658683,42.21,UberEats,Food,37.6654,-122.50156,1,0,0.0219,Approved
TX-103557,CUST-10525,2026-05-18T12:05:31.658683,25.34,Dominos,Food,37.73687,-122.50259,1,0,0.0505,Approved
TX-103558,CUST-10262,2026-04-29T18:44:32.658683,4.15,Ticketmaster,Entertainment,37.92526,-122.38796,1,0,0.0538,Approved
TX-103559,CUST-10441,2026-04-20T14:21:17.658683,17.39,Coinbase,Financial,37.85763,-122.34769,0,0,0.0012,Approved
TX-103560,CUST-10798,2026-06-04T04:49:13.658683,212.87,WasteManagement,Utilities,37.87416,-122.52314,0,0,0.209,Approved
TX-103561,CUST-10363,2026-06-17T16:42:18.658683,45.2,Walmart,Retail,37.80949,-122.39489,0,0,0.0727,Approved
TX-103562,CUST-10089,2026-05-03T01:08:05.658683,3.47,Target,Retail,37.66563,-122.55408,1,0,0.2036,Approved
TX-103563,CUST-10928,2026-06-08T00:25:03.658683,36.83,UberEats,Food,37.6651,-122.4232,1,0,0.0813,Approved
TX-103564,CUST-10656,2026-05-06T18:20:20.658683,17.33,Amazon,Retail,37.81391,-122.54281,1,0,0.0664,Approved
TX-103565,CUST-10801,2026-05-02T06:07:32.658683,34.28,Amazon,Retail,37.88682,-122.3075,1,0,0.0086,Approved
TX-103566,CUST-10228,2026-04-02T01:31:24.658683,23.35,HomeDepot,Retail,37.84222,-122.49912,1,0,0.2307,Approved
TX-103567,CUST-10822,2026-06-22T14:47:40.658683,29.51,Target,Retail,37.8004,-122.41832,1,0,0.0598,Approved
TX-103568,CUST-10061,2026-04-02T06:35:33.658683,39.52,AMC,Entertainment,37.70994,-122.56842,1,0,0.0255,Approved
TX-103569,CUST-10159,2026-06-21T01:20:46.658683,136.32,Expedia,Travel,37.85637,-122.56093,0,0,0.2477,Approved
TX-103570,CUST-10164,2026-05-23T21:20:47.658683,312.98,Expedia,Travel,37.64793,-122.28737,0,0,0.0678,Approved
TX-103571,CUST-10655,2026-04-03T00:32:45.658683,140.36,Expedia,Travel,37.68963,-122.3746,0,0,0.0896,Approved
TX-103572,CUST-10436,2026-04-05T07:04:37.658683,217.05,StateFarm,Utilities,37.86793,-122.51902,0,0,0.0278,Approved
TX-103573,CUST-10993,2026-03-31T20:12:21.658683,115.79,BestBuy,Retail,37.84139,-122.5175,1,0,0.0345,Approved
TX-103574,CUST-10157,2026-04-20T17:24:23.658683,57.07,Amazon,Retail,37.82786,-122.35024,1,0,0.0702,Approved
TX-103575,CUST-10718,2026-03-27T15:05:57.658683,132.25,Airbnb,Travel,37.61502,-122.40498,0,0,0.0786,Approved
TX-103576,CUST-10885,2026-04-29T17:11:21.658683,176.17,Marriott,Travel,37.79562,-122.30324,0,0,0.031,Approved
TX-103577,CUST-10311,2026-05-06T16:29:08.658683,38.71,Dominos,Food,37.70058,-122.33052,0,0,0.0864,Approved
TX-103578,CUST-10954,2026-04-03T06:45:50.658683,35.84,Target,Retail,37.68236,-122.35909,1,0,0.081,Approved
TX-103579,CUST-10237,2026-06-16T01:10:24.658683,18.96,HomeDepot,Retail,37.66408,-122.50914,1,0,0.226,Approved
TX-103580,CUST-10056,2026-04-25T16:14:31.658683,31.35,Subway,Food,37.8977,-122.4908,1,0,0.036,Approved
TX-103581,CUST-10379,2026-04-20T20:01:21.658683,47.54,Target,Retail,37.67429,-122.34346,1,0,0.0117,Approved
TX-103582,CUST-10320,2026-05-12T07:30:10.658683,39.8,UberEats,Food,37.90176,-122.31822,1,0,0.0103,Approved
TX-103583,CUST-10637,2026-05-01T17:48:10.658683,19.46,UberEats,Food,37.68981,-122.44492,1,0,0.0504,Approved
TX-103584,CUST-10220,2026-04-07T08:55:04.658683,44.23,McDonalds,Food,37.82063,-122.53418,0,0,0.022,Approved
TX-103585,CUST-10285,2026-04-05T07:02:43.658683,11.95,Walmart,Retail,37.7929,-122.41286,1,0,0.0576,Approved
TX-103586,CUST-10442,2026-04-12T01:38:15.658683,17.13,BestBuy,Retail,37.83369,-122.3445,1,0,0.1512,Approved
TX-103587,CUST-10726,2026-06-09T20:35:36.658683,37.93,Target,Retail,37.93012,-122.3302,1,0,0.0519,Approved
TX-103588,CUST-10627,2026-05-12T04:09:55.658683,87.44,Comcast,Utilities,37.72141,-122.45106,0,0,0.2235,Approved
TX-103589,CUST-10534,2026-05-21T22:46:37.658683,483.08,Uber,Travel,37.84892,-122.42509,0,0,0.0877,Approved
TX-103590,CUST-10161,2026-06-19T08:06:12.658683,7.42,UberEats,Food,37.86128,-122.36006,1,0,0.0352,Approved
TX-103591,CUST-10136,2026-05-06T13:30:12.658683,66.54,PG&E,Utilities,37.62665,-122.36869,0,0,0.0409,Approved
TX-103592,CUST-10471,2026-04-02T03:20:40.658683,22.97,Amazon,Retail,37.75753,-122.42093,1,0,0.2247,Approved
TX-103593,CUST-10794,2026-06-09T10:31:41.658683,23.65,Target,Retail,37.85347,-122.29944,0,0,0.0477,Approved
TX-103594,CUST-10345,2026-05-15T10:09:05.658683,18.82,AMC,Entertainment,37.69785,-122.30347,1,0,0.009,Approved
TX-103595,CUST-10450,2026-05-18T02:56:17.658683,27.87,Brokerage,Financial,37.62615,-122.38692,0,0,0.219,Approved
TX-103596,CUST-10869,2026-04-13T20:49:01.658683,8.53,HomeDepot,Retail,37.91561,-122.31337,1,0,0.0176,Approved
TX-103597,CUST-10153,2026-05-29T22:50:20.658683,34.91,McDonalds,Food,37.762,-122.35607,1,0,0.0845,Approved
TX-103598,CUST-10777,2026-04-22T04:05:19.658683,20.34,Dominos,Food,37.74385,-122.29904,1,0,0.2439,Approved
TX-103599,CUST-10156,2026-06-11T04:21:05.658683,29.09,Walmart,Retail,37.91006,-122.49328,1,0,0.2483,Approved
TX-103600,CUST-10602,2026-04-07T19:40:38.658683,42.71,Dominos,Food,37.73562,-122.43867,1,0,0.0044,Approved
TX-103601,CUST-10746,2026-06-12T09:31:28.658683,137.12,Expedia,Travel,37.84159,-122.41323,0,0,0.0951,Approved
TX-103602,CUST-10673,2026-05-16T07:59:55.658683,79.14,PG&E,Utilities,37.69087,-122.57521,0,0,0.0582,Approved
TX-103603,CUST-10748,2026-06-02T08:31:00.658683,10.17,Target,Retail,37.81638,-122.46021,1,0,0.0106,Approved
TX-103604,CUST-10058,2026-05-27T12:36:54.658683,2897.62,Chase Transfer,Financial,37.77763,-122.37054,1,1,0.7035,Declined
TX-103605,CUST-10595,2026-04-03T02:11:05.658683,7.05,Target,Retail,37.92136,-122.51825,1,0,0.2082,Approved
TX-103606,CUST-10812,2026-06-21T08:13:13.658683,202.51,WasteManagement,Utilities,37.75554,-122.38502,0,0,0.0525,Approved
TX-103607,CUST-10093,2026-05-10T16:07:37.658683,241.77,Comcast,Utilities,37.80211,-122.5186,0,0,0.0704,Approved
TX-103608,CUST-10026,2026-05-15T14:50:48.658683,1061.05,Marriott,Travel,81.19259,-71.52163,1,1,1.0,Declined
TX-103609,CUST-10499,2026-06-16T13:38:44.658683,89.6,Amazon,Retail,37.84563,-122.41207,1,0,0.0994,Approved
TX-103610,CUST-10874,2026-06-10T19:59:30.658683,393.67,Expedia,Travel,37.65979,-122.31738,0,0,0.0684,Approved
TX-103611,CUST-10516,2026-04-18T14:07:08.658683,5.86,Target,Retail,37.63758,-122.50041,1,0,0.0983,Approved
TX-103612,CUST-10583,2026-06-09T20:44:16.658683,13.73,ATM Cash Out,Financial,37.80437,-122.32879,0,0,0.0117,Approved
TX-103613,CUST-10124,2026-04-02T08:26:55.658683,28.94,Starbucks,Food,37.90109,-122.41511,0,0,0.0713,Approved
TX-103614,CUST-10709,2026-04-07T22:03:04.658683,138.15,Comcast,Utilities,37.70292,-122.36868,0,0,0.0388,Approved
TX-103615,CUST-10222,2026-04-06T08:24:31.658683,4.28,Walmart,Retail,37.8638,-122.36042,1,0,0.0017,Approved
TX-103616,CUST-10181,2026-05-13T22:16:53.658683,22.34,Spotify,Entertainment,37.65804,-122.53845,1,0,0.0873,Approved
TX-103617,CUST-10545,2026-03-29T07:40:30.658683,48.63,Walmart,Retail,37.68905,-122.32599,1,0,0.013,Approved
TX-103618,CUST-10464,2026-04-04T15:43:48.658683,41.73,BestBuy,Retail,37.78054,-122.43731,1,0,0.0097,Approved
TX-103619,CUST-10043,2026-05-10T14:28:53.658683,6.81,Amazon,Retail,37.83025,-122.35245,0,0,0.0397,Approved
TX-103620,CUST-10652,2026-05-18T17:07:56.658683,29.93,Walmart,Retail,37.75671,-122.4196,1,0,0.0177,Approved
TX-103621,CUST-10870,2026-06-21T03:43:52.658683,41.64,Subway,Food,37.89594,-122.36069,0,0,0.1777,Approved
TX-103622,CUST-10630,2026-06-14T04:40:04.658683,8.15,Walmart,Retail,37.64292,-122.54362,0,0,0.1657,Approved
TX-103623,CUST-10647,2026-03-31T16:30:25.658683,53.8,Steam,Entertainment,37.75045,-122.32599,1,0,0.0434,Approved
TX-103624,CUST-10862,2026-04-18T04:13:41.658683,240.94,Verizon,Utilities,37.88859,-122.51686,0,0,0.221,Approved
TX-103625,CUST-10431,2026-03-30T10:27:07.658683,9.64,Amazon,Retail,37.86593,-122.27519,0,0,0.0485,Approved
TX-103626,CUST-10036,2026-05-30T14:10:02.658683,91.39,Verizon,Utilities,37.83434,-122.27951,0,0,0.0658,Approved
TX-103627,CUST-10030,2026-04-15T16:23:56.658683,36.72,Dominos,Food,37.86429,-122.42101,0,0,0.0293,Approved
TX-103628,CUST-10000,2026-05-27T21:20:55.658683,309.8,Delta Air Lines,Travel,37.64653,-122.49433,0,0,0.0337,Approved
TX-103629,CUST-10242,2026-06-12T04:39:26.658683,24.22,McDonalds,Food,37.87211,-122.43279,1,0,0.1701,Approved
TX-103630,CUST-10619,2026-06-19T18:57:35.658683,36.68,Target,Retail,37.81834,-122.4854,1,0,0.0102,Approved
TX-103631,CUST-10145,2026-04-30T23:33:10.658683,9.85,Dominos,Food,37.77503,-122.4328,1,0,0.0391,Approved
TX-103632,CUST-10005,2026-04-17T19:58:34.658683,17.33,Chase Transfer,Financial,37.70435,-122.54361,0,0,0.037,Approved
TX-103633,CUST-10862,2026-05-03T16:38:06.658683,12.82,Target,Retail,37.88677,-122.51404,1,0,0.0106,Approved
TX-103634,CUST-10661,2026-04-09T14:36:02.658683,119.61,Comcast,Utilities,37.69256,-122.2995,0,0,0.06,Approved
TX-103635,CUST-10560,2026-05-05T09:18:52.658683,147.32,Comcast,Utilities,37.7006,-122.52025,0,0,0.0349,Approved
TX-103636,CUST-10467,2026-06-24T05:05:35.658683,65.38,Chase Transfer,Financial,37.70403,-122.44285,0,0,0.0815,Approved
TX-103637,CUST-10472,2026-06-12T21:06:00.658683,2747.87,Chase Transfer,Financial,37.64794,-122.26335,0,1,0.7907,Declined
TX-103638,CUST-10642,2026-06-06T04:12:49.658683,225.95,PG&E,Utilities,37.73443,-122.39254,0,0,0.237,Approved
TX-103639,CUST-10571,2026-06-11T03:33:15.658683,101.42,StateFarm,Utilities,37.82561,-122.26665,0,0,0.247,Approved
TX-103640,CUST-10569,2026-06-21T08:38:49.658683,2522.59,ATM Cash Out,Financial,37.84675,-122.37127,0,1,0.7295,Declined
TX-103641,CUST-10258,2026-06-05T03:04:47.658683,61.77,Walmart,Retail,37.65243,-122.44408,0,0,0.2082,Approved
TX-103642,CUST-10448,2026-04-17T03:02:41.658683,121.03,Verizon,Utilities,37.75265,-122.47873,0,0,0.2457,Approved
TX-103643,CUST-10984,2026-05-26T22:59:19.658683,17.7,Walmart,Retail,37.91427,-122.42494,1,0,0.0305,Approved
TX-103644,CUST-10200,2026-06-23T10:45:25.658683,37.74,Coinbase,Financial,37.71481,-122.46852,0,0,0.0139,Approved
TX-103645,CUST-10260,2026-03-30T15:56:12.658683,6.2,Amazon,Retail,37.73883,-122.43735,1,0,0.0261,Approved
TX-103646,CUST-10058,2026-04-21T14:46:37.658683,12.92,Starbucks,Food,37.75879,-122.37715,1,0,0.0006,Approved
TX-103647,CUST-10302,2026-06-11T03:00:51.658683,16.05,Amazon,Retail,37.90875,-122.48837,1,0,0.2408,Approved
TX-103648,CUST-10207,2026-04-14T05:53:47.658683,26.84,Starbucks,Food,37.83479,-122.41648,1,0,0.0907,Approved
TX-103649,CUST-10354,2026-05-13T17:17:11.658683,195.09,Amazon,Retail,37.86736,-122.43492,1,0,0.0978,Approved
TX-103650,CUST-10628,2026-04-22T00:12:14.658683,38.68,HomeDepot,Retail,37.72149,-122.54601,1,0,0.0211,Approved
TX-103651,CUST-10868,2026-05-26T00:24:13.658683,40.57,Dominos,Food,37.75051,-122.54537,1,0,0.0543,Approved
TX-103652,CUST-10820,2026-05-08T02:47:25.658683,20.31,UberEats,Food,37.83085,-122.4836,1,0,0.1886,Approved
TX-103653,CUST-10738,2026-05-02T11:32:23.658683,184.79,Marriott,Travel,37.6455,-122.44706,0,0,0.0899,Approved
TX-103654,CUST-10568,2026-04-01T14:25:05.658683,2.77,Target,Retail,37.69007,-122.40135,1,0,0.0306,Approved
TX-103655,CUST-10813,2026-05-22T07:39:09.658683,7.72,Brokerage,Financial,37.64997,-122.48689,0,0,0.0881,Approved
TX-103656,CUST-10592,2026-05-07T21:48:36.658683,116.99,WasteManagement,Utilities,37.76019,-122.31448,0,0,0.0833,Approved
TX-103657,CUST-10256,2026-04-27T06:26:03.658683,19.86,Walmart,Retail,37.64616,-122.44931,1,0,0.0673,Approved
TX-103658,CUST-10742,2026-04-28T17:25:04.658683,38.57,Dominos,Food,37.79937,-122.48164,1,0,0.0792,Approved
TX-103659,CUST-10541,2026-04-13T23:59:54.658683,62.37,Target,Retail,37.75722,-122.44522,1,0,0.0043,Approved
TX-103660,CUST-10881,2026-05-08T00:27:10.658683,19.83,Amazon,Retail,37.79036,-122.47267,0,0,0.0812,Approved
TX-103661,CUST-10232,2026-04-24T01:56:46.658683,803.09,Marriott,Travel,62.03404,-54.93949,1,1,1.0,Flagged
TX-103662,CUST-10885,2026-04-27T20:31:33.658683,1808.04,Chase Transfer,Financial,37.8104,-122.29863,1,1,0.7911,Declined
TX-103663,CUST-10313,2026-03-29T08:25:39.658683,2.89,Target,Retail,37.73268,-122.53152,1,0,0.0309,Approved
TX-103664,CUST-10522,2026-05-11T16:26:28.658683,485.85,Marriott,Travel,37.65959,-122.54243,0,0,0.0926,Approved
TX-103665,CUST-10325,2026-05-06T02:03:15.658683,16.41,Steam,Entertainment,37.88467,-122.52268,1,0,0.1962,Approved
TX-103666,CUST-10167,2026-06-06T12:21:14.658683,15.58,McDonalds,Food,37.72778,-122.50001,1,0,0.0228,Approved
TX-103667,CUST-10774,2026-04-03T15:04:00.658683,6.38,HomeDepot,Retail,37.70521,-122.38614,0,0,0.0321,Approved
TX-103668,CUST-10825,2026-04-02T01:53:18.658683,2.63,ATM Cash Out,Financial,37.6683,-122.38413,0,0,0.1948,Approved
TX-103669,CUST-10530,2026-04-10T13:35:45.658683,26.89,McDonalds,Food,37.66687,-122.42058,1,0,0.0641,Approved
TX-103670,CUST-10766,2026-06-13T15:35:34.658683,496.22,Airbnb,Travel,37.61233,-122.55189,0,0,0.016,Approved
TX-103671,CUST-10274,2026-05-07T12:05:38.658683,3.27,Walmart,Retail,37.71667,-122.31216,1,0,0.0249,Approved
TX-103672,CUST-10046,2026-05-16T23:55:06.658683,34.24,Amazon,Retail,37.64422,-122.28047,1,0,0.0674,Approved
TX-103673,CUST-10732,2026-06-07T18:03:45.658683,4.96,BestBuy,Retail,37.66706,-122.50291,1,0,0.0287,Approved
TX-103674,CUST-10390,2026-03-29T09:59:48.658683,227.17,PG&E,Utilities,37.77096,-122.53748,0,0,0.075,Approved
TX-103675,CUST-10750,2026-04-23T05:07:03.658683,10.25,Amazon,Retail,37.83675,-122.44144,1,0,0.0871,Approved
TX-103676,CUST-10462,2026-04-02T04:57:49.658683,115.36,PG&E,Utilities,37.91278,-122.49883,0,0,0.1676,Approved
TX-103677,CUST-10412,2026-03-28T07:29:02.658683,13.94,Amazon,Retail,37.90446,-122.45445,1,0,0.0549,Approved
TX-103678,CUST-10046,2026-05-30T19:39:03.658683,42.42,HomeDepot,Retail,37.68104,-122.29009,1,0,0.0374,Approved
TX-103679,CUST-10443,2026-03-31T13:25:01.658683,14.44,HomeDepot,Retail,37.85211,-122.32194,1,0,0.0684,Approved
TX-103680,CUST-10038,2026-04-23T06:49:17.658683,36.73,Spotify,Entertainment,37.8889,-122.53661,1,0,0.0556,Approved
TX-103681,CUST-10800,2026-05-11T08:12:07.658683,5.35,Amazon,Retail,37.71468,-122.30034,1,0,0.0545,Approved
TX-103682,CUST-10222,2026-06-15T23:51:50.658683,39.04,Ticketmaster,Entertainment,37.86975,-122.38407,1,0,0.0094,Approved
TX-103683,CUST-10087,2026-06-09T01:31:32.658683,8.76,Walmart,Retail,37.70531,-122.51154,1,0,0.1806,Approved
TX-103684,CUST-10006,2026-06-10T08:05:27.658683,9.48,Starbucks,Food,37.7721,-122.49885,1,0,0.0081,Approved
TX-103685,CUST-10293,2026-05-22T08:18:33.658683,586.94,Airbnb,Travel,37.65814,-122.44689,0,0,0.3555,Approved
TX-103686,CUST-10098,2026-06-24T20:42:27.658683,68.18,Walmart,Retail,37.82022,-122.58064,1,0,0.0487,Approved
TX-103687,CUST-10712,2026-05-20T04:11:40.658683,14.25,Netflix,Entertainment,37.81628,-122.5459,1,0,0.208,Approved
TX-103688,CUST-10373,2026-04-20T03:43:01.658683,21.32,Subway,Food,37.6154,-122.2933,1,0,0.2152,Approved
TX-103689,CUST-10250,2026-06-23T16:48:41.658683,25.44,Starbucks,Food,37.74178,-122.55856,1,0,0.031,Approved
TX-103690,CUST-10014,2026-06-23T15:36:33.658683,101.9,Marriott,Travel,37.73706,-122.54075,0,0,0.0695,Approved
TX-103691,CUST-10254,2026-05-12T15:37:16.658683,29.38,Dominos,Food,37.70019,-122.55933,1,0,0.0221,Approved
TX-103692,CUST-10663,2026-04-17T15:39:01.658683,43.62,Subway,Food,37.67038,-122.27855,0,0,0.0793,Approved
TX-103693,CUST-10806,2026-04-05T07:58:58.658683,258.35,Expedia,Travel,37.75658,-122.40926,0,0,0.0828,Approved
TX-103694,CUST-10431,2026-04-19T13:30:24.658683,17.02,McDonalds,Food,37.85676,-122.30602,1,0,0.0512,Approved
TX-103695,CUST-10101,2026-04-29T01:08:14.658683,206.23,Comcast,Utilities,37.71347,-122.37948,0,0,0.1659,Approved
TX-103696,CUST-10053,2026-05-14T08:27:30.658683,127.14,StateFarm,Utilities,37.69816,-122.35395,0,0,0.0037,Approved
TX-103697,CUST-10086,2026-06-17T09:05:55.658683,29.56,Amazon,Retail,37.68812,-122.2824,0,0,0.0105,Approved
TX-103698,CUST-10908,2026-05-20T12:31:33.658683,139.29,Comcast,Utilities,37.68837,-122.4561,0,0,0.0504,Approved
TX-103699,CUST-10412,2026-05-18T20:12:27.658683,9.71,BestBuy,Retail,37.89705,-122.446,1,0,0.0221,Approved
TX-103700,CUST-10820,2026-05-10T13:20:09.658683,25.63,BestBuy,Retail,37.84505,-122.48691,1,0,0.0611,Approved
TX-103701,CUST-10665,2026-06-03T12:12:07.658683,19.39,Starbucks,Food,37.74672,-122.52243,1,0,0.0475,Approved
TX-103702,CUST-10076,2026-05-19T06:05:30.658683,33.33,Subway,Food,37.84615,-122.34981,1,0,0.0675,Approved
TX-103703,CUST-10487,2026-05-06T09:49:23.658683,49.11,Steam,Entertainment,37.69457,-122.45706,1,0,0.0354,Approved
